第0世代
,f1,f2,front
96.1967,5.42411,89,7
97.49,3.01339,85,7
93.6633,9.64286,96,7
95.85,6.02679,90,7
96.1967,5.42411,89,7
92.6633,11.4509,99,7
92.65,13.2807,99,8
99.01,0.602678,81,8
96.8233,4.21875,87,8
92.9867,10.8482,98,8
93.6633,10.7474,96,8
97.4767,3.01339,85,8
94.7467,7.83482,93,8
94.1967,9.04018,95,8
98.17,2.41071,84,8
95.3567,7.23214,92,8
97.85,2.41071,84,8
95.16,7.83482,93,8
96.5167,4.82143,88,8
98.53,1.87929,82,8
97.6633,3.01339,85,8
96.1833,5.967,89,8
93.9967,9.64286,96,8
96.21,5.42411,89,8
92.69,11.4509,99,8
92.65,12.0687,99,8
98.69,1.20536,82,8
93.6767,9.64286,96,8
96.6767,4.82143,88,8
98.8367,0.602679,81,8
98.5433,1.20536,82,8
94.01,9.04018,95,8
95.49,6.62946,91,8
95.8367,6.62946,91,8
96.69,4.21875,87,8
94.85,7.83482,93,8
95.85,6.02679,90,8
95.7033,6.62946,91,8
92.6533,12.0536,100,8
93.69,9.64286,96,8
92.6633,11.4509,99,8
95.85,6.02679,90,8
98.54,1.80804,83,8
96.1967,5.42411,89,8
95.5033,6.62946,91,8
94.1467,9.04018,95,8
97.49,3.01339,85,8
98.8633,0.602679,81,8
98.54,1.80804,83,8
92.6667,11.4509,99,8
92.65,14.2438,99,9
99.0233,0.602678,81,9
96.8233,4.21875,87,9
92.6667,12.0536,100,9
94.21,9.04018,95,9
97.4767,3.01339,85,9
94.85,7.83482,93,9
93.1467,10.8482,98,9
93.69,9.64286,96,9
98.1833,2.41071,84,9
95.3567,7.23214,92,9
95.1833,7.83482,93,9
94.0667,9.04018,95,9
92.81,11.4509,99,9
93.69,9.64286,96,9
96.6633,4.82143,88,9
98.54,1.80804,83,9
97.6633,3.01339,85,9
96.1833,6.02678,90,9
95.8233,6.62946,91,9
93.0533,10.8482,98,9
97.85,2.41071,84,9
96.7033,4.21875,87,9
98.7033,1.20536,82,9
98.85,0.602679,81,9
95.49,6.62946,91,9
96.6233,5.42411,89,9
92.6767,11.4509,99,9
98.6767,1.28217,81,9
96.5167,5.42411,89,9
98.5533,1.80804,83,9
95.5033,6.62946,91,9
94.85,7.83482,93,9
95.8633,6.02679,90,9
97.8633,2.41071,84,9
96.21,5.42411,89,9
95.85,6.02679,90,9
96.21,5.42411,89,9
97.5033,3.01339,85,9
98.8633,0.602679,81,9
94.1567,9.04018,95,9
98.69,1.20536,82,9
98.54,1.80804,83,9
95.85,6.02679,90,9
92.65,14.39,99,10
99.1833,0.602678,81,10
92.6767,11.4509,99,10
94.3067,9.04018,95,10
97.49,3.01339,85,10
96.8367,4.21875,87,10
93.69,9.64286,96,10
93.16,10.8482,98,10
94.85,7.83482,93,10
98.54,1.80804,83,10
98.1967,2.41071,84,10
95.3567,7.30895,91,10
93.8233,9.64286,96,10
95.2633,7.83482,93,10
92.8233,11.4509,99,10
97.6767,3.01339,85,10
96.1967,6.02678,90,10
93.0667,10.8482,98,10
94.1433,9.04018,95,10
97.8633,2.41071,84,10
95.8367,6.62946,91,10
96.53,5.42411,89,10
95.5033,6.62946,91,10
98.85,0.602679,81,10
98.69,1.20536,82,10
98.7033,1.20536,82,10
96.81,4.21875,87,10
96.6633,4.82143,88,10
96.6767,4.82143,88,10
94.9067,7.83482,93,10
95.53,6.62946,91,10
98.01,2.41071,84,10
95.8633,6.02679,90,10
98.8767,0.602679,81,10
96.3433,5.42411,89,10
95.85,6.02679,90,10
96.21,5.42411,89,10
97.5167,3.01339,85,10
94.1567,9.04018,95,10
96.21,5.42411,89,10
94.85,7.83482,93,10
95.8633,6.02679,90,10
99.1967,0.602678,81,11
92.65,15.2068,99,11
92.69,11.4509,99,11
94.3167,9.04018,95,11
97.49,3.01339,85,11
96.8367,4.21875,87,11
93.7033,9.64286,96,11
94.85,7.83482,93,11
93.24,10.8482,98,11
95.49,7.30895,91,11
98.25,2.41071,84,11
96.1967,6.02678,90,11
95.2633,7.83482,93,11
93.8233,9.64286,96,11
93.08,10.8482,98,11
97.69,3.01339,85,11
94.1567,9.04018,95,11
97.8633,2.41071,84,11
96.3433,5.42411,89,11
96.53,5.42411,89,11
98.7033,1.20536,82,11
98.54,1.80804,83,11
92.8233,11.4509,99,11
95.85,6.62946,91,11
95.5167,6.62946,91,11
98.54,1.80804,83,11
98.85,1.20536,82,11
96.6767,4.82143,88,11
96.8233,4.21875,87,11
98.8633,0.602679,81,11
96.69,4.82143,88,11
98.0233,2.41071,84,11
95,7.83482,93,11
95.65,6.62946,91,11
95.8767,6.02679,90,11
98.9967,0.602679,81,11
95.8633,6.02679,90,11
97.5167,3.01339,85,11
93.2267,10.8482,98,11
94.1567,9.04018,95,11
94.8933,7.83482,93,11
92.8233,11.4509,99,11
99.2067,0.602678,81,12
92.65,15.326,99,12
92.7033,11.4509,99,12
96.85,4.21875,87,12
93.3067,10.8482,98,12
93.8233,9.64286,96,12
97.5033,3.01339,85,12
94.3167,9.04018,95,12
94.9733,8.69596,93,12
98.7033,1.20536,82,12
96.69,4.82143,88,12
97.69,3.01339,85,12
98.8633,0.602679,81,12
98.01,2.41071,84,12
94.1567,9.64286,96,12
95.3567,7.83482,93,12
93.1333,11.2226,98,12
95.5167,7.23214,92,12
98.25,2.41071,84,12
96.2767,6.02678,90,12
96.5967,5.42411,89,12
98.54,1.80804,83,12
92.8267,11.4509,99,12
95.8633,6.62946,91,12
94.9867,7.83482,93,12
98.54,1.80804,83,12
95.5167,6.62946,91,12
95.8767,6.02679,90,12
第81世代
,f1,f2,front
91.8267,12.0536,100,0
98.6767,0.602678,81,0
92.48,10.8482,98,0
93.48,9.04018,95,0
96.6367,4.21875,87,0
98.3567,1.20536,82,0
97.69,2.41071,84,0
97.3033,3.01339,85,0
93.64,9.04018,95,0
95.0233,7.23214,92,0
96.3167,4.82143,88,0
94.1467,7.83482,93,0
94.16,7.83482,93,0
92.16,11.4509,99,0
97.33,3.01339,85,0
95.5033,6.62946,91,0
97.6633,2.41071,84,0
96.01,5.42411,89,0
95.69,6.02678,90,0
98.6633,0.602679,81,0
92.4667,11.2226,98,0
95.1833,7.23214,92,0
96.0367,5.42411,89,0
95.6767,6.02679,90,0
95.3167,6.62946,91,0
95.33,6.62946,91,0
96.0233,5.42411,89,0
97.3033,3.01339,85,0
97.6633,2.41071,84,0
98.69,0.602678,81,1
91.84,13.2002,100,1
92.4933,10.8482,98,1
93.65,9.64286,96,1
98.3567,1.20536,82,1
95.1833,7.23214,92,1
97.3167,3.01339,85,1
96.65,4.21875,87,1
97.69,2.41071,84,1
94.4933,7.83482,93,1
94.3067,8.69596,93,1
92.3333,11.4509,99,1
92,12.0536,100,1
93.9733,9.04018,95,1
97.3433,3.01339,85,1
97.6767,2.41071,84,1
92.16,12.0536,100,1
95.6633,6.62946,91,1
93.6533,9.04018,95,1
96.01,5.42411,89,1
95.69,6.02678,90,1
98.53,1.20536,82,1
96.1833,5.42411,89,1
96.3433,4.82143,88,1
96.6367,4.21875,87,1
94.32,7.83482,93,1
96.33,4.82143,88,1
98.6633,0.602679,81,1
95.3167,6.62946,91,1
95.6767,6.02679,90,1
95.3433,6.62946,91,1
94.3333,7.83482,93,1
96.0233,5.42411,89,1
95.3167,6.62946,91,1
98.6633,0.602679,81,1
96.01,5.42411,89,1
95.69,6.02679,90,1
92.0133,66.7036,100,2
98.69,0.602678,81,2
92.1733,12.5975,99,2
93.65,9.64286,96,2
92.64,10.8482,98,2
96.65,4.21875,87,2
94.48,7.83482,93,2
97.3167,3.01339,85,2
93.9833,9.04018,95,2
97.8367,2.41071,84,2
94.69,7.83482,93,2
95.1833,7.23214,92,2
98.3567,1.20536,82,2
97.69,2.41071,84,2
92.3333,12.0536,100,2
92.4933,11.4509,99,2
97.3433,3.01339,85,2
95.3567,6.62946,91,2
95.85,6.02678,90,2
95.6767,6.02679,90,2
93.8133,9.04018,95,2
96.3567,4.82143,88,2
98.53,1.20536,82,2
96.21,5.42411,89,2
96.0233,5.42411,89,2
98.6767,0.602679,81,2
95.3167,6.62946,91,2
96.33,4.82143,88,2
96.0367,5.42411,89,2
98.3567,1.20536,82,2
95.69,6.02679,90,2
95.33,6.62946,91,2
97.33,3.01339,85,2
92.1733,62.6702,100,3
98.8367,0.602678,81,3
92.4133,12.0536,100,3
92.6533,10.8482,98,3
93.65,10.0489,96,3
93.9833,9.04018,95,3
97.33,3.01339,85,3
96.65,4.21875,87,3
94.64,8.69596,93,3
95.3167,7.17236,91,3
97.8367,2.41071,84,3
94.69,7.83482,93,3
98.3567,1.87929,82,3
95.37,6.62946,91,3
97.3567,3.01339,85,3
97.69,2.41071,84,3
93.6633,9.64286,96,3
95.85,6.02678,90,3
98.6767,0.602679,81,3
95.69,6.02679,90,3
98.37,1.20536,82,3
96.4767,4.82143,88,3
96.1833,5.42411,89,3
96.3433,4.82143,88,3
92.4933,12.0536,100,3
92.65,11.4509,99,3
96.0233,5.42411,89,3
96.65,4.21875,87,3
96.0367,5.42411,89,3
95.69,6.02679,90,3
98.69,0.602679,81,3
97.69,2.41071,84,3
94.6533,7.83482,93,3
98.3567,1.20536,82,3
95.33,6.62946,91,3
93.65,9.64286,96,3
95.33,6.62946,91,3
94.6667,7.83482,93,3
97.3433,3.01339,85,3
92.3467,67.0369,100,4
98.85,0.602678,81,4
92.5067,62.0676,99,4
92.5733,12.0536,100,4
92.6667,10.8482,98,4
93.6633,10.093,96,4
96.6633,4.21875,87,4
93.9967,9.04018,95,4
94.69,7.83482,93,4
97.33,3.01339,85,4
97.85,2.41071,84,4
94.8267,7.83482,93,4
92.4267,65.0202,100,4
98.37,1.20536,82,4
95.3167,7.30895,91,4
93.6633,9.64286,96,4
97.5033,3.01339,85,4
95.5167,6.62946,91,4
93.9867,9.04018,95,4
95.8633,6.02678,90,4
96.3433,4.82143,88,4
96.0367,5.42411,89,4
96.5167,4.82143,88,4
98.69,1.20536,82,4
98.37,1.20536,82,4
97.69,2.41071,84,4
95.69,6.02679,90,4
96.1967,5.42411,89,4
92.65,11.4509,99,4
95.3433,6.62946,91,4
95.7033,6.02679,90,4
97.3433,3.01339,85,4
96.1833,5.42411,89,4
97.7033,2.41071,84,4
98.7033,0.602679,81,4
94.69,7.83482,93,4
95.33,6.62946,91,4
98.69,0.602679,81,4
95.69,6.02679,90,4
92.3533,71.1249,100,5
98.85,0.602678,81,5
92.6267,15.416,98,5
92.5867,60.9869,100,5
92.5067,63.0036,100,5
93.6633,9.64286,96,5
93.9967,9.04018,95,5
92.8133,10.8482,98,5
94.69,7.83482,93,5
96.6767,4.21875,87,5
98.37,1.20536,82,5
97.3433,3.01339,85,5
97.85,2.41071,84,5
94.85,7.83482,93,5
95.3433,6.62946,91,5
97.5167,3.01339,85,5
93.8233,9.64286,96,5
92.65,11.4509,99,5
96.6633,4.21875,87,5
96.3567,4.82143,88,5
95.7033,6.02679,90,5
98.53,1.20536,82,5
95.8367,6.02679,90,5
95.53,6.62946,91,5
96.01,6.02678,90,5
97.7033,2.41071,84,5
96.0367,5.42411,89,5
98.69,1.20536,82,5
92.8,11.2226,98,5
96.3433,4.82143,88,5
96.1967,5.42411,89,5
95.49,6.62946,91,5
97.3567,3.01339,85,5
92.65,11.4509,99,5
94.69,7.83482,93,5
96.1967,5.42411,89,5
97.7033,2.41071,84,5
98.7033,0.602679,81,5
98.7033,0.602679,81,5
92.6,69.3869,100,6
98.8633,0.602678,81,6
92.65,12.1061,99,6
92.8267,10.8482,98,6
93.6633,9.64286,96,6
94.1567,9.04018,95,6
96.69,4.21875,87,6
97.3433,3.01339,85,6
94.69,7.83482,93,6
98.01,2.41071,84,6
95.0233,7.83482,93,6
98.3833,1.88484,82,6
95.3433,7.30895,91,6
96.49,4.82143,88,6
97.53,3.01339,85,6
95.6767,6.62946,91,6
96.0233,6.02678,90,6
93.8233,9.64286,96,6
93.9967,9.04018,95,6
97.7033,2.41071,84,6
98.7033,0.602679,81,6
96.37,5.42411,89,6
95.49,6.62946,91,6
94.8133,7.83482,93,6
97.8367,2.41071,84,6
96.6767,4.21875,87,6
98.5433,1.20536,82,6
92.6633,11.4509,99,6
96.1833,5.42411,89,6
95.8367,6.02679,90,6
95.3433,6.62946,91,6
98.5167,1.87929,82,6
95.85,6.02679,90,6
97.3567,3.01339,85,6
96.21,5.42411,89,6
93.6633,9.64286,96,6
98.8367,0.602679,81,6
98.5167,1.20536,82,6
92.65,11.4509,99,6
96.1967,5.42411,89,6
95.8367,6.02679,90,6
92.65,12.3177,99,7
99.01,0.602678,81,7
92.9733,10.8482,98,7
94.1833,9.04018,95,7
93.6633,9.81134,96,7
94.7333,7.83482,93,7
97.3433,3.70604,85,7
98.3833,1.88484,82,7
95.0233,7.83482,93,7
95.3567,6.62946,91,7
96.81,4.21875,87,7
98.0233,2.41071,84,7
98.53,1.20536,82,7
97.53,3.01339,85,7
96.1833,5.55515,89,7
97.8367,2.41071,84,7
93.9967,9.64286,96,7
92.6767,11.4509,99,7
98.69,1.20536,82,7
96.3567,5.42411,89,7
95.85,6.02679,90,7
97.3567,3.01339,85,7
96.6767,4.40595,87,7
98.8367,0.602679,81,7
92.65,11.4509,99,7
96.49,4.82143,88,7
96.5033,4.82143,88,7
95.8367,6.62946,91,7
95.69,6.62946,91,7
93.9967,9.04018,95,7
95.8367,6.19527,90,7
95.49,6.62946,91,7
93.6767,9.64286,96,7
94.85,7.83482,93,7
96.69,4.21875,87,7
94.01,9.04018,95,7
97.85,2.41071,84,7
98.85,0.602679,81,7
97.49,3.01339,85,7
96.1967,5.42411,89,7
93.6633,9.64286,96,7
95.85,6.02679,90,7
96.1967,5.42411,89,7
92.6633,11.4509,99,7
92.65,13.2807,99,8
99.01,0.602678,81,8
96.8233,4.21875,87,8
92.9867,10.8482,98,8
93.6633,10.7474,96,8
97.4767,3.01339,85,8
94.7467,7.83482,93,8
94.1967,9.04018,95,8
98.17,2.41071,84,8
95.3567,7.23214,92,8
97.85,2.41071,84,8
95.16,7.83482,93,8
98.53,1.87929,82,8
97.6633,3.01339,85,8
96.1833,5.967,89,8
93.9967,9.64286,96,8
92.69,11.4509,99,8
92.65,12.0687,99,8
96.5167,4.82143,88,8
96.37,5.42411,89,8
98.69,1.20536,82,8
93.6767,9.64286,96,8
96.6767,4.82143,88,8
98.8367,0.602679,81,8
98.5433,1.20536,82,8
94.01,9.04018,95,8
95.49,6.62946,91,8
95.8367,6.62946,91,8
96.69,4.21875,87,8
94.85,7.83482,93,8
95.85,6.02679,90,8
95.7033,6.62946,91,8
92.6533,12.0536,100,8
93.69,9.64286,96,8
92.6633,11.4509,99,8
95.85,6.02679,90,8
98.54,1.80804,83,8
96.1967,5.42411,89,8
95.5033,6.62946,91,8
94.1467,9.04018,95,8
97.49,3.01339,85,8
98.8633,0.602679,81,8
96.21,5.42411,89,8
98.54,1.80804,83,8
92.6667,11.4509,99,8
92.65,14.2438,99,9
99.0233,0.602678,81,9
96.8233,4.21875,87,9
92.6667,12.0536,100,9
94.21,9.04018,95,9
97.4767,3.01339,85,9
94.85,7.83482,93,9
93.1467,10.8482,98,9
93.69,9.64286,96,9
98.1833,2.41071,84,9
95.3567,7.23214,92,9
95.1833,7.83482,93,9
94.0667,9.04018,95,9
92.81,11.4509,99,9
93.69,9.64286,96,9
96.6633,4.82143,88,9
98.54,1.80804,83,9
97.6633,3.01339,85,9
96.1833,6.02678,90,9
95.8233,6.62946,91,9
93.0533,10.8482,98,9
97.85,2.41071,84,9
96.7033,4.21875,87,9
98.7033,1.20536,82,9
98.85,0.602679,81,9
95.49,6.62946,91,9
96.6233,5.42411,89,9
92.6767,11.4509,99,9
98.6767,1.28217,81,9
96.5167,5.42411,89,9
98.5533,1.80804,83,9
95.5033,6.62946,91,9
94.85,7.83482,93,9
95.8633,6.02679,90,9
97.8633,2.41071,84,9
96.21,5.42411,89,9
95.85,6.02679,90,9
96.21,5.42411,89,9
97.5033,3.01339,85,9
98.8633,0.602679,81,9
94.1567,9.04018,95,9
98.69,1.20536,82,9
98.54,1.80804,83,9
95.85,6.02679,90,9
92.65,14.39,99,10
99.1833,0.602678,81,10
92.6767,11.4509,99,10
94.3067,9.04018,95,10
97.49,3.01339,85,10
96.8367,4.21875,87,10
93.69,9.64286,96,10
93.16,10.8482,98,10
94.85,7.83482,93,10
98.54,1.80804,83,10
98.1967,2.41071,84,10
95.3567,7.30895,91,10
93.8233,9.64286,96,10
95.2633,7.83482,93,10
92.8233,11.4509,99,10
97.6767,3.01339,85,10
96.1967,6.02678,90,10
93.0667,10.8482,98,10
94.1433,9.04018,95,10
97.8633,2.41071,84,10
95.8367,6.62946,91,10
96.53,5.42411,89,10
95.5033,6.62946,91,10
98.85,0.602679,81,10
98.69,1.20536,82,10
98.7033,1.20536,82,10
96.81,4.21875,87,10
96.6633,4.82143,88,10
96.6767,4.82143,88,10
94.9067,7.83482,93,10
95.53,6.62946,91,10
98.01,2.41071,84,10
95.8633,6.02679,90,10
98.8767,0.602679,81,10
96.3433,5.42411,89,10
95.85,6.02679,90,10
96.21,5.42411,89,10
97.5167,3.01339,85,10
94.1567,9.04018,95,10
96.21,5.42411,89,10
94.85,7.83482,93,10
95.8633,6.02679,90,10
99.1967,0.602678,81,11
92.65,15.2068,99,11
92.69,11.4509,99,11
94.3167,9.04018,95,11
97.49,3.01339,85,11
96.8367,4.21875,87,11
93.7033,9.64286,96,11
94.85,7.83482,93,11
93.24,10.8482,98,11
98.25,2.41071,84,11
95.49,7.30895,91,11
96.1967,6.02678,90,11
95.2633,7.83482,93,11
93.8233,9.64286,96,11
93.08,10.8482,98,11
97.69,3.01339,85,11
94.1567,9.04018,95,11
96.3433,5.42411,89,11
96.53,5.42411,89,11
97.8633,2.41071,84,11
98.7033,1.20536,82,11
98.54,1.80804,83,11
92.8233,11.4509,99,11
95.85,6.62946,91,11
95.5167,6.62946,91,11
98.54,1.80804,83,11
98.85,1.20536,82,11
96.6767,4.82143,88,11
96.8233,4.21875,87,11
98.8633,0.602679,81,11
96.69,4.82143,88,11
98.01,2.41071,84,11
95,7.83482,93,11
95.65,6.62946,91,11
95.8767,6.02679,90,11
98.9967,0.602679,81,11
95.8633,6.02679,90,11
97.5167,3.01339,85,11
93.2267,10.8482,98,11
94.1567,9.04018,95,11
94.8933,7.83482,93,11
92.8233,11.4509,99,11
99.2067,0.602678,81,12
92.65,15.326,99,12
92.7033,11.4509,99,12
96.85,4.21875,87,12
93.3067,10.8482,98,12
93.8233,9.64286,96,12
97.5033,3.01339,85,12
94.3167,9.04018,95,12
94.9733,8.69596,93,12
96.5967,5.42411,89,12
98.7033,1.20536,82,12
96.2767,6.02678,90,12
96.69,4.82143,88,12
98.25,2.41071,84,12
98.8633,0.602679,81,12
94.1567,9.64286,96,12
93.1333,11.2226,98,12
95.5167,7.23214,92,12
95.3567,7.83482,93,12
98.01,2.41071,84,12
97.69,3.01339,85,12
95.5167,6.62946,91,12
98.54,1.80804,83,12
94.9867,7.83482,93,12
98.54,1.80804,83,12
95.8767,6.02679,90,12
第82世代
,f1,f2,front
91.8267,12.0536,100,0
98.6767,0.602678,81,0
92.48,10.8482,98,0
93.48,9.04018,95,0
96.6367,4.21875,87,0
98.3567,1.20536,82,0
97.69,2.41071,84,0
97.3033,3.01339,85,0
93.64,9.04018,95,0
95.0233,7.23214,92,0
96.3167,4.82143,88,0
94.1467,7.83482,93,0
94.16,7.83482,93,0
92.16,11.4509,99,0
97.33,3.01339,85,0
95.5033,6.62946,91,0
97.6633,2.41071,84,0
96.01,5.42411,89,0
95.69,6.02678,90,0
98.6633,0.602679,81,0
92.4667,11.2226,98,0
95.1833,7.23214,92,0
96.0367,5.42411,89,0
95.6767,6.02679,90,0
95.3167,6.62946,91,0
95.33,6.62946,91,0
96.0233,5.42411,89,0
97.3033,3.01339,85,0
97.6633,2.41071,84,0
98.69,0.602678,81,1
91.84,13.2002,100,1
92.4933,10.8482,98,1
93.65,9.64286,96,1
98.3567,1.20536,82,1
95.1833,7.23214,92,1
97.3167,3.01339,85,1
96.65,4.21875,87,1
97.69,2.41071,84,1
94.4933,7.83482,93,1
94.3067,8.69596,93,1
92.3333,11.4509,99,1
92,12.0536,100,1
93.9733,9.04018,95,1
97.3433,3.01339,85,1
97.6767,2.41071,84,1
92.16,12.0536,100,1
95.6633,6.62946,91,1
93.6533,9.04018,95,1
96.01,5.42411,89,1
95.69,6.02678,90,1
98.53,1.20536,82,1
96.1833,5.42411,89,1
96.3433,4.82143,88,1
96.6367,4.21875,87,1
94.32,7.83482,93,1
96.33,4.82143,88,1
98.6633,0.602679,81,1
95.3167,6.62946,91,1
95.6767,6.02679,90,1
95.3433,6.62946,91,1
94.3333,7.83482,93,1
96.0233,5.42411,89,1
95.3167,6.62946,91,1
98.6633,0.602679,81,1
96.01,5.42411,89,1
95.69,6.02679,90,1
92.0133,66.7036,100,2
98.69,0.602678,81,2
92.1733,12.5975,99,2
93.65,9.64286,96,2
92.64,10.8482,98,2
96.65,4.21875,87,2
94.48,7.83482,93,2
97.3167,3.01339,85,2
93.9833,9.04018,95,2
97.8367,2.41071,84,2
94.69,7.83482,93,2
95.1833,7.23214,92,2
98.3567,1.20536,82,2
97.69,2.41071,84,2
92.3333,12.0536,100,2
92.4933,11.4509,99,2
97.3433,3.01339,85,2
95.3567,6.62946,91,2
95.85,6.02678,90,2
95.6767,6.02679,90,2
93.8133,9.04018,95,2
96.3567,4.82143,88,2
98.53,1.20536,82,2
96.21,5.42411,89,2
96.0233,5.42411,89,2
98.6767,0.602679,81,2
95.3167,6.62946,91,2
96.33,4.82143,88,2
96.0367,5.42411,89,2
98.3567,1.20536,82,2
95.69,6.02679,90,2
95.33,6.62946,91,2
97.33,3.01339,85,2
92.1733,62.6702,100,3
98.8367,0.602678,81,3
92.4133,12.0536,100,3
92.6533,10.8482,98,3
93.65,9.64286,96,3
97.33,3.01339,85,3
96.65,4.21875,87,3
94.64,8.69596,93,3
95.3167,7.17236,91,3
93.9833,9.04018,95,3
97.8367,2.41071,84,3
94.69,7.83482,93,3
98.3567,1.87929,82,3
95.37,6.62946,91,3
97.3567,3.01339,85,3
97.69,2.41071,84,3
95.85,6.02678,90,3
98.6767,0.602679,81,3
95.69,6.02679,90,3
93.97,9.62051,95,3
98.37,1.20536,82,3
96.4767,4.82143,88,3
96.1833,5.42411,89,3
96.3433,4.82143,88,3
93.6633,9.64286,96,3
92.4933,12.0536,100,3
92.65,11.4509,99,3
96.0233,5.42411,89,3
96.65,4.21875,87,3
95.69,6.02679,90,3
96.0367,5.42411,89,3
98.69,0.602679,81,3
97.69,2.41071,84,3
94.6533,7.83482,93,3
98.3567,1.20536,82,3
95.33,6.62946,91,3
95.33,6.62946,91,3
94.6667,7.83482,93,3
97.3433,3.01339,85,3
98.85,0.602678,81,4
92.3467,67.0369,100,4
92.5067,62.0676,99,4
92.5733,12.0536,100,4
92.6667,10.8482,98,4
93.65,10.0489,96,4
96.6633,4.21875,87,4
93.9967,9.04018,95,4
94.69,7.83482,93,4
97.33,3.01339,85,4
97.85,2.41071,84,4
94.8267,7.83482,93,4
92.4267,65.0202,100,4
98.37,1.20536,82,4
95.3167,7.30895,91,4
97.5033,3.01339,85,4
95.5167,6.62946,91,4
93.6633,9.64286,96,4
93.9867,9.04018,95,4
95.8633,6.02678,90,4
96.3433,4.82143,88,4
96.0367,5.42411,89,4
96.5167,4.82143,88,4
98.69,1.20536,82,4
98.37,1.20536,82,4
97.69,2.41071,84,4
95.69,6.02679,90,4
96.1967,5.42411,89,4
92.65,11.4509,99,4
95.3433,6.62946,91,4
95.7033,6.02679,90,4
97.3433,3.01339,85,4
96.1833,5.42411,89,4
97.7033,2.41071,84,4
98.7033,0.602679,81,4
94.69,7.83482,93,4
95.33,6.62946,91,4
98.69,0.602679,81,4
93.65,9.64286,96,4
95.69,6.02679,90,4
92.3533,71.1249,100,5
98.85,0.602678,81,5
92.6267,15.416,98,5
92.5867,60.9869,100,5
92.5067,63.0036,100,5
93.9967,9.04018,95,5
92.8133,10.8482,98,5
93.6633,10.093,96,5
94.69,7.83482,93,5
96.6767,4.21875,87,5
98.37,1.20536,82,5
97.3433,3.01339,85,5
97.85,2.41071,84,5
94.85,7.83482,93,5
95.3433,6.62946,91,5
97.5167,3.01339,85,5
93.8233,9.64286,96,5
92.65,11.4509,99,5
96.65,4.82143,88,5
95.7033,6.02679,90,5
98.53,1.20536,82,5
96.3567,4.82143,88,5
95.8367,6.02679,90,5
95.53,6.62946,91,5
96.01,6.02678,90,5
97.7033,2.41071,84,5
96.0367,5.42411,89,5
98.69,1.20536,82,5
92.8,11.2226,98,5
96.3433,4.82143,88,5
96.1967,5.42411,89,5
93.6633,9.64286,96,5
95.49,6.62946,91,5
97.3567,3.01339,85,5
92.65,11.4509,99,5
94.69,7.83482,93,5
96.1967,5.42411,89,5
97.7033,2.41071,84,5
98.7033,0.602679,81,5
96.6633,4.21875,87,5
98.7033,0.602679,81,5
92.6,69.3869,100,6
98.8633,0.602678,81,6
92.65,12.1061,99,6
92.8267,10.8482,98,6
93.6633,9.64286,96,6
94.1567,9.04018,95,6
96.69,4.21875,87,6
97.3433,3.01339,85,6
94.69,7.83482,93,6
98.01,2.41071,84,6
95.0233,7.83482,93,6
98.3833,1.88484,82,6
95.3433,7.30895,91,6
96.49,4.82143,88,6
97.53,3.01339,85,6
96.0233,6.02678,90,6
95.6767,6.62946,91,6
93.8233,9.64286,96,6
93.9967,9.04018,95,6
97.7033,2.41071,84,6
98.7033,0.602679,81,6
96.37,5.42411,89,6
95.49,6.62946,91,6
94.8133,7.83482,93,6
97.8367,2.41071,84,6
96.6767,4.21875,87,6
98.5433,1.20536,82,6
92.6633,11.4509,99,6
96.1833,5.42411,89,6
95.8367,6.02679,90,6
95.3433,6.62946,91,6
98.5167,1.87929,82,6
95.8367,6.02679,90,6
97.3567,3.01339,85,6
96.21,5.42411,89,6
93.6633,9.64286,96,6
98.8367,0.602679,81,6
98.5167,1.20536,82,6
92.65,11.4509,99,6
96.1967,5.42411,89,6
92.65,12.3177,99,7
99.01,0.602678,81,7
92.9733,10.8482,98,7
94.1833,9.04018,95,7
93.6633,9.81134,96,7
94.7333,7.83482,93,7
97.3433,3.70604,85,7
98.3833,1.88484,82,7
95.0233,7.83482,93,7
95.3567,6.62946,91,7
96.81,4.21875,87,7
98.0233,2.41071,84,7
98.53,1.20536,82,7
97.53,3.01339,85,7
96.1833,5.55515,89,7
97.8367,2.41071,84,7
93.9967,9.64286,96,7
92.6767,11.4509,99,7
98.69,1.20536,82,7
96.3567,5.42411,89,7
95.85,6.02679,90,7
97.3567,3.01339,85,7
96.6767,4.40595,87,7
98.8367,0.602679,81,7
92.65,11.4509,99,7
95.8367,6.62946,91,7
96.49,4.82143,88,7
96.5033,4.82143,88,7
95.69,6.62946,91,7
95.8367,6.02679,90,7
93.9967,9.04018,95,7
95.49,6.62946,91,7
93.6767,9.64286,96,7
94.85,7.83482,93,7
96.69,4.21875,87,7
94.01,9.04018,95,7
97.85,2.41071,84,7
98.85,0.602679,81,7
97.49,3.01339,85,7
96.1967,5.42411,89,7
93.6633,9.64286,96,7
96.1967,5.42411,89,7
92.6633,11.4509,99,7
99.01,0.602678,81,8
92.65,13.2807,99,8
96.8233,4.21875,87,8
92.9867,10.8482,98,8
93.6633,10.7474,96,8
97.4767,3.01339,85,8
94.7467,7.83482,93,8
94.1967,9.04018,95,8
98.17,2.41071,84,8
95.3567,7.23214,92,8
97.85,2.41071,84,8
95.16,7.83482,93,8
98.53,1.87929,82,8
97.6633,3.01339,85,8
96.1833,5.967,89,8
93.9967,9.64286,96,8
92.69,11.4509,99,8
92.65,12.0687,99,8
